Time;Symbol;Action;Exit_Price;Entry;SL;TP;ATR;ATR_rel;EMA_diff;RSI14;Ret_5;Range_Ratio;Pct_from_30h;Pct_from_30l;Breakout_level_atr_multiplier;SL_ATR_Mult;TP_ATR_Mult;Use_BE;Risk_Reward_Ratio;ATR_Percentage;Entry_ATR_Ratio;RSI_Normalized;Distance_to_SL_ATR;Distance_to_TP_ATR;High_Volatility;Day_of_Week;Month;Action_Encoded;Symbol_Encoded;H1_Open_1;H1_High_1;H1_Low_1;H1_Close_1;H1_Bullish_1;H1_Body_1;H1_Range_1;H1_UWick_1;H1_LWick_1;H1_Open_2;H1_High_2;H1_Low_2;H1_Close_2;H1_Bullish_2;H1_Body_2;H1_Range_2;H1_UWick_2;H1_LWick_2;H1_Open_3;H1_High_3;H1_Low_3;H1_Close_3;H1_Bullish_3;H1_Body_3;H1_Range_3;H1_UWick_3;H1_LWick_3;H1_Open_4;H1_High_4;H1_Low_4;H1_Close_4;H1_Bullish_4;H1_Body_4;H1_Range_4;H1_UWick_4;H1_LWick_4;H1_Open_5;H1_High_5;H1_Low_5;H1_Close_5;H1_Bullish_5;H1_Body_5;H1_Range_5;H1_UWick_5;H1_LWick_5;H1_Open_6;H1_High_6;H1_Low_6;H1_Close_6;H1_Bullish_6;H1_Body_6;H1_Range_6;H1_UWick_6;H1_LWick_6;H1_Open_7;H1_High_7;H1_Low_7;H1_Close_7;H1_Bullish_7;H1_Body_7;H1_Range_7;H1_UWick_7;H1_LWick_7;Consecutive_Bullish;Consecutive_Bearish;Avg_Body_Size;Avg_Range;Trend_Score;Momentum_Strength;Win;Profitable;Final_PnL;Outcome_Category
2022.07.11;XAUUSDm;SELL;1741.782;1741.054;1741.755;1737.346;17.63479;0.01012996;-0.00232760;47.52;-0.016204;0.210720;0.079259;0.004959;0.00;0.05;0.20;true;5.289586;1.012996;98.728390;0.4752;0.039751;0.210266;1;1;7;0;0;1743.696;1744.158;1741.710;1741.965;0;1.731;2.448;0.462;0.255;1741.088;1744.589;1740.873;1743.727;1;2.639;3.716;0.862;0.215;1741.317;1742.697;1741.197;1742.249;1;0.932;1.500;0.448;0.120;1741.787;1743.440;1741.062;1741.286;0;0.501;2.378;1.653;0.224;1743.751;1744.239;1741.653;1741.782;0;1.969;2.586;0.488;0.129;1742.216;1744.259;1741.690;1743.717;1;1.501;2.569;0.542;0.526;1742.448;1744.488;1740.526;1742.181;0;0.267;3.962;2.040;1.655;0;1;1.363;2.737;-1;0.497938;0;0;-3.71;Loss
2022.07.12;XAUUSDm;SELL;1727.647;1731.415;1732.116;1727.652;17.85593;0.01031410;-0.00239490;36.68;-0.005025;0.690247;0.085268;-0.000005;0.00;0.05;0.20;true;5.368046;1.031410;96.965834;0.3668;0.039259;0.210742;1;2;7;0;0;1733.236;1735.569;1732.019;1732.545;0;0.691;3.550;2.333;0.526;1733.617;1734.450;1733.238;1733.238;0;0.379;1.212;0.833;0.000;1733.387;1734.292;1732.930;1733.611;1;0.224;1.362;0.681;0.457;1732.164;1733.907;1732.000;1733.707;1;1.543;1.907;0.200;0.164;1734.914;1735.126;1731.223;1732.196;0;2.718;3.903;0.212;0.973;1736.090;1736.738;1733.951;1734.948;0;1.142;2.787;0.648;0.997;1734.977;1736.408;1732.759;1736.124;1;1.147;3.649;0.284;2.218;0;2;1.121;2.624;-1;0.427001;1;1;14.27;Win
2022.07.14;XAUUSDm;SELL;1706.925;1707.116;1707.924;1702.960;19.85750;0.01163355;-0.00331177;30.16;-0.020280;1.933124;0.100717;-0.000009;0.00;0.05;0.20;true;5.143564;1.163355;85.968324;0.3016;0.040690;0.209291;1;4;7;0;0;1713.666;1714.935;1707.680;1709.287;0;4.379;7.255;1.269;1.607;1710.988;1716.046;1709.888;1713.712;1;2.724;6.158;2.334;1.100;1716.604;1716.698;1710.859;1710.954;0;5.650;5.839;0.094;0.095;1716.715;1717.355;1712.231;1716.593;0;0.122;5.124;0.640;4.362;1718.293;1718.852;1715.374;1716.700;0;1.593;3.478;0.559;1.326;1720.995;1721.184;1714.927;1718.259;0;2.736;6.257;0.189;3.332;1727.600;1728.796;1720.781;1721.029;0;6.571;8.015;1.196;0.248;0;1;3.396;6.018;-5;0.564378;0;0;-0.04;Loss
2022.07.18;XAUUSDm;BUY;1709.687;1710.469;1709.691;1714.464;19.09179;0.01116173;-0.00281693;54.54;-0.008589;0.215276;0.097565;0.007544;0.00;0.05;0.20;true;5.134961;1.116173;89.591881;0.5454;0.040751;0.209252;1;1;7;1;0;1708.935;1710.646;1708.074;1710.297;1;1.362;2.572;0.349;0.861;1706.571;1709.064;1706.536;1708.966;1;2.395;2.528;0.098;0.035;1705.503;1707.579;1704.857;1707.440;1;1.937;2.722;0.139;0.646;1704.754;1705.797;1703.529;1705.537;1;0.783;2.268;0.260;1.225;1704.903;1705.531;1704.185;1704.767;0;0.136;1.346;0.628;0.582;1704.610;1705.611;1703.978;1704.911;1;0.301;1.633;0.700;0.632;1704.631;1705.242;1703.127;1704.627;0;0.004;2.115;0.611;1.500;4;0;0.988;2.169;3;0.455611;0;0;-3.93;Loss
2022.07.19;XAUUSDm;SELL;1706.606;1706.789;1707.621;1702.594;20.10779;0.01178244;-0.00091935;40.63;-0.014666;0.851163;0.088424;0.005288;0.00;0.05;0.20;true;5.042067;1.178244;84.881997;0.4063;0.041377;0.208626;1;2;7;0;0;1708.004;1708.958;1706.911;1708.215;1;0.211;2.047;0.743;1.093;1709.409;1710.116;1707.954;1707.973;0;1.436;2.162;0.707;0.019;1707.455;1709.301;1706.816;1709.195;1;1.740;2.485;0.106;0.639;1707.643;1708.405;1706.616;1707.425;0;0.218;1.789;0.762;0.809;1709.793;1710.888;1707.571;1707.641;0;2.152;3.317;1.095;0.070;1711.929;1712.722;1709.626;1709.767;0;2.162;3.096;0.793;0.141;1710.478;1712.837;1710.444;1711.961;1;1.483;2.393;0.876;0.034;1;0;1.343;2.470;-1;0.543814;0;0;-0.06;Loss
2022.07.20;XAUUSDm;SELL;1701.238;1705.494;1706.315;1701.239;20.30493;0.01190700;-0.00069987;39.92;-0.003716;0.643834;0.089251;0.004532;0.00;0.05;0.20;true;5.182704;1.190700;83.994090;0.3992;0.040434;0.209555;1;3;7;0;0;1709.678;1709.800;1706.273;1707.864;0;1.814;3.527;0.122;1.591;1709.454;1710.483;1706.732;1709.687;1;0.233;3.751;0.796;2.722;1708.845;1714.326;1707.679;1709.459;1;0.614;6.647;4.867;1.166;1708.157;1712.694;1707.292;1708.843;1;0.686;5.402;3.851;0.865;1708.686;1709.002;1706.327;1708.162;0;0.524;2.675;0.316;1.835;1712.926;1713.628;1706.894;1708.669;0;4.257;6.734;0.702;1.775;1707.938;1713.783;1707.811;1712.893;1;4.955;5.972;0.890;0.127;0;1;1.869;4.958;1;0.376945;1;1;16.23;Win
2022.07.21;XAUUSDm;SELL;1693.095;1692.314;1693.063;1688.454;18.43721;0.01089596;-0.00257942;26.22;-0.008976;1.203273;0.097735;-0.000016;0.00;0.05;0.20;true;5.153538;1.089596;91.787944;0.2622;0.040624;0.209359;1;4;7;0;0;1695.958;1695.958;1694.661;1695.406;0;0.552;1.297;0.000;0.745;1696.686;1697.316;1695.681;1695.962;0;0.724;1.635;0.630;0.281;1695.729;1696.950;1692.141;1696.707;1;0.978;4.809;0.243;3.588;1701.283;1701.455;1695.577;1695.695;0;5.588;5.878;0.172;0.118;1700.083;1702.742;1699.585;1701.277;1;1.194;3.157;1.465;0.498;1702.892;1704.192;1699.932;1700.066;0;2.826;4.260;1.300;0.134;1707.856;1707.972;1701.204;1702.903;0;4.953;6.768;0.116;1.699;0;2;2.402;3.972;-3;0.604769;0;0;-3.92;Loss
2022.07.25;XAUUSDm;SELL;1724.285;1724.475;1725.191;1720.647;18.17679;0.01054170;0.00385594;54.46;0.008375;0.154428;0.071648;0.025207;0.00;0.05;0.20;true;5.346369;1.054170;94.872384;0.5446;0.039391;0.210598;1;1;7;0;0;1726.170;1726.170;1724.282;1724.673;0;1.497;1.888;0.000;0.391;1726.250;1727.089;1725.456;1726.138;0;0.112;1.633;0.839;0.682;1724.111;1727.716;1723.490;1727.469;1;3.358;4.226;0.247;0.621;1723.572;1725.977;1721.622;1724.079;1;0.507;4.355;1.898;1.950;1726.029;1726.497;1720.387;1723.539;0;2.490;6.110;0.468;3.152;1728.854;1729.507;1725.683;1725.997;0;2.857;3.824;0.653;0.314;1731.062;1731.310;1728.745;1728.822;0;2.240;2.565;0.248;0.077;0;2;1.866;3.514;-3;0.530913;0;0;-0.04;Loss
2022.07.27;XAUUSDm;SELL;1713.549;1713.747;1714.535;1709.636;19.59579;0.01143580;-0.00032163;38.51;-0.002636;0.744548;0.078357;0.019104;0.00;0.05;0.20;true;5.217005;1.143580;87.454876;0.3851;0.040213;0.209790;1;3;7;0;0;1720.606;1723.161;1717.811;1718.117;0;2.489;5.350;2.555;0.306;1720.012;1722.597;1719.873;1720.594;1;0.582;2.724;2.003;0.139;1722.180;1723.912;1719.843;1720.011;0;2.169;4.069;1.732;0.168;1723.468;1724.195;1721.210;1722.148;0;1.320;2.985;0.727;0.938;1719.769;1724.918;1719.631;1723.470;1;3.701;5.287;1.448;0.138;1719.042;1721.673;1717.733;1719.734;1;0.692;3.940;1.939;1.309;1718.988;1720.183;1718.205;1719.046;1;0.058;1.978;1.137;0.783;0;1;1.573;3.762;1;0.418145;0;0;-0.01;Loss
2022.07.28;XAUUSDm;BUY;1738.930;1739.790;1738.952;1743.988;20.14386;0.01157833;0.00233036;75.78;0.007132;1.419837;0.060995;0.033900;0.00;0.05;0.20;true;5.009547;1.157833;86.368265;0.7578;0.041601;0.208401;1;4;7;1;0;1735.515;1739.875;1735.515;1738.769;1;3.254;4.360;1.106;0.000;1734.355;1735.705;1734.082;1735.514;1;1.159;1.623;0.191;0.273;1734.461;1735.869;1733.138;1734.524;1;0.063;2.731;1.345;1.323;1734.800;1739.959;1733.343;1734.421;0;0.379;6.616;5.159;1.078;1721.513;1738.287;1719.209;1734.835;1;13.322;19.078;3.452;2.304;1720.749;1722.923;1720.463;1721.660;1;0.911;2.460;1.263;0.286;1718.840;1721.235;1718.472;1720.718;1;1.878;2.763;0.517;0.368;3;0;2.995;5.662;5;0.529030;0;0;-4.24;Loss
